id,admiration, amusement, anger, annoyance, approval, caring, confusion, curiosity, desire, disappointment, disapproval, disgust, embarrassment, excitement, fear, gratitude, grief, joy, love, nervousness, optimism, pride, realization, relief,remorse, sadness, surprise, neutral, bad_string,tag_agreement,string,target_string,top_tag
2441491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-They know who lives there and they know the homeowner is a strong man. <b> So Jesus here is saying that Satan is like the strongman Satan is like the strong man guarding his possessions. </b> He's guarding humans in this particular period of Salvation history. He has possession over humans and in particular the ones that he has that he's possessed through the demons.--2441491, So Jesus here is saying that Satan is like the strongman Satan is like the strong man guarding his possessions. ,admiration
2461900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-I mean we're you kind of go with what's out there well in and I think so for us we did grow up. <b> So and I really really liked it. </b> I found one in Vegas that I really loved. I had a hard time getting involved.--2461900, So and I really really liked it. , approval
2469857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"So if they are if the guys are offering refunds to each individual customer, then they are putting their ass on the line.-- I can the majority are going to be unethical and or are not going to work. I believe just because of this that simple idea that they don't have enough skin in the game.<b> So if they are if the guys are offering refunds to each individual customer, then they are putting their ass on the line.</b> So if a drop shipper says Hey order this and if it doesn't go through--2469857.0"," So if they are if the guys are offering refunds to each individual customer, then they are putting their ass on the line.",admiration
2473358,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--They're both struggling offensively. <b> They have I know there was some injury issues there the first couple of weeks But man, they are struggling. </b>  I think it's a more of a chemistry issue there in LA than anything you saw the Keenan Allen tweet.--2473358"," They have I know there was some injury issues there the first couple of weeks But man, they are struggling. ", disappointment
2475884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-Getting very clear for me. <b> It's pattern recognition life is very basic. </b> We make it unbelievably complicated where unbelievably products of the DNA and the parents and the environment we grew up on and we have to really understand that so we know how to navigate The Next Step people lack the ability to put their life in perspective. I've been pushing people lately who are 43 year-old entrepreneurs sending me emails and they have a six-year-old.--2475884, It's pattern recognition life is very basic. , neutral
2476310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-How how does that happen? <b> Why are so few people using that as their North Star? </b> And that is What's led me into the all the heavy all the insecurities all the parenting all the Judgment. All the happiness is silent as unsocial and hate and anger is loudest confusing people.--2476310, Why are so few people using that as their North Star? , curiosity
2514246,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-I'm looking at the score sheet a hundred and twenty point four six for the minions 83. <b> Dave comes up with a win. </b> And I'm gonna I'll be honest I'm gonna say it. I picked vacation slumlord in the league pick them.--2514246, Dave comes up with a win. ,admiration
2515113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,"So I think what I think where I am now arrived come to with Johnny when I met her like I couldn't it's another thing I couldn't figure out why I was so in love with this person.-- The sex is amazing. Yeah, and but it's short-lived it's short-lived.<b> So I think what I think where I am now arrived come to with Johnny when I met her like I couldn't it's another thing I couldn't figure out why I was so in love with this person.</b> I couldn't figure it out you remember sitting down eating?--2515113.0", So I think what I think where I am now arrived come to with Johnny when I met her like I couldn't it's another thing I couldn't figure out why I was so in love with this person., joy
2522324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-And then brings in Aroldis Chapman for the like the game chakras in plane. <b> It was the entry delay. </b> It was brought in for Anjali Anjali. What the hell am I saying Anjali?--2522324, It was the entry delay. , neutral
2526966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-He was like this after effects you thing it was your voice definitely your voice. <b> Like I know we're going off on a mess. </b> I have done quite a lot of training videos and and Burger King and the Burger King in the middle of the classroom or the exit or whatever and you're there. Like I know that kind of its should if you were if you have done if you've done any training with next you will have heard my voice at some point.--2526966, Like I know we're going off on a mess. , neutral
2546504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--Yeah again, we're going to remember that we've got five players away on International duty at the moment, you know, Sally manner caters gone with the squad. <b> So I can't see them joining or with maybe towards the back end of the American tour. </b> They'll join with the squad, but we'll have to wait and see on that one. So we've got I mean you discount the game against schalke, but if you add that in as well before the season was drawn and count the charity Shield as well.--2546504", So I can't see them joining or with maybe towards the back end of the American tour. , neutral
2551086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-You can't let yourself snooze if you're going to stay on track on days. <b> I reset my alarm and go back to sleep. </b> If you're going you need to just do it. Rick don't let yourself think about it.--2551086, I reset my alarm and go back to sleep. , neutral
2563915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-You don't have to do more. <b> We your fans are your fans. </b> Just because I'm a gay man named issue and Eminem. Does anybody Eminem just everybody?--2563915, We your fans are your fans. ,admiration
2571045,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Like I just don't have like 45.-- So we opened up this safe space and I gotta say, you know, I want to preface it by saying we got too many for us to play. Otherwise, it's going to be, you know, ten straight minutes of SOB stories, which is not you know, what anybody wants to listen to so I did have to cut a few and I'm sorry, I apologize to those people who had to be cut some of them were just good, but they were just too long.<b> Like I just don't have like 45.</b> Atkins worth you know, I'm saying sorry, but shout out to everybody who submitted one we did offer a free copy of Madden to the winner.--2571045.0", Like I just don't have like 45., disappointment
2579251,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-The problems with living with other vampires are the vampires. <b> I wanted to talk about General hygiene in the said last night. </b> They were all these people down there half-drunk over they found the alcohol know they were half drunk. They've been half drunk if you've got something to say.--2579251, I wanted to talk about General hygiene in the said last night. , disgust
2579899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-Taking mindful breaths quick breaths in longer breaths out. <b> It's going to bring our mind to our breath. </b> So once you get in the habit of doing those deep breaths those normal breathe that normal breathing pattern you can move into what's called a power breath and we will do some videos of this onto our Instagram. So stay tuned for that so you can get the feel of what that's going to look like and how--2579899, It's going to bring our mind to our breath. , neutral
2588689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-So that's been a really exciting and relatively new experience and then obviously like my family and friends who have come to everything always are just beyond amazing. <b> I've worked on with them after I wrote it acoustically and we've built it up in the studio. </b> So they each been able to come watch my performances. So that's kevie Maher and--2588689, I've worked on with them after I wrote it acoustically and we've built it up in the studio. , neutral
2601445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-Thankfully he's listening so far. <b> But it's like I feel phrase like dudes 49 years old and this is like the first time hopefully he will experience his life getting to be with a woman like that because once you actually get the date and have a relationship with somebody that you feel that way about who feels that way about you you get to a point in it. </b> It's not a big deal. It's a total mind fuck and we do it to ourselves.--2601445, But it's like I feel phrase like dudes 49 years old and this is like the first time hopefully he will experience his life getting to be with a woman like that because once you actually get the date and have a relationship with somebody that you feel that way about who feels that way about you you get to a point in it. , optimism
2602189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-Even if it's just doing research to figure out what that is. <b> This will sap your energy confidence and happiness and your will to live the simple difference between those who eventually succeed and reach their full potential and those who don't is making an effort by taking action. </b> Even if it's imperfect action taking action gives you results results give you experience. Science experience builds your confidence incrementally and gives you wisdom to base future actions upon movement creates a perception of progress.--2602189, This will sap your energy confidence and happiness and your will to live the simple difference between those who eventually succeed and reach their full potential and those who don't is making an effort by taking action. , fear
